Time,K22,K17,K24,N11,N5,N3,O8,O17,O18,R2
2/23/1994,0,0,0,1.09998405,1.919410467,0,0,1.532762885,1.572431922,0
3/2/1994,0,0,0,1.09998405,1.919410467,0,0,0,0,0
3/9/1994,0,0,0,1.09998405,1.919410467,0,0,0,0,0
3/16/1994,0,0,0,0,0,0,0,0,0,0
3/23/1994,0,0,0,0,0,0,0,0,0,0
3/30/1994,0,0,0,0,0,0,0,0,0,0
4/6/1994,0,0,0,0,0,0,0,0,0,0
4/13/1994,0,0,0,0,0,0,0,0,0,0
4/20/1994,0,0,0,0,0,0,0,0,0,0
4/27/1994,0,0,0,0,0,0,0,0,0,0
5/4/1994,0,0,0,0,0,0,0,0,0,0
5/11/1994,0,0,0,0,0,0,0,0,0,1.646966934
5/18/1994,0,0,0,0,0,0,0,1.052763343,0,1.646966934
5/25/1994,1.044741511,0,0,0,0,0,0,1.052763343,0,1.646966934
6/1/1994,1.044741511,0,0,1.004982829,0,0,0,1.052763343,0,1.646966934
6/8/1994,1.044741511,0,0,1.004982829,0,0,0,1.052763343,0,1.646966934
6/15/1994,1.044741511,0,0,1.004982829,0,0,0,1.052763343,0,1.646966934
6/22/1994,1.044741511,0,0,1.004982829,0,0,0,1.052763343,0,1.646966934
6/29/1994,1.044741511,0,0,1.004982829,0,0,0,1.052763343,0,1.646966934
7/6/1994,1.044741511,0,0,1.004982829,0,0,0,1.052763343,0,1.646966934
7/13/1994,1.044741511,0,0,1.004982829,0,0,0,1.052763343,0,1.646966934
7/20/1994,1.044741511,1.13418293,0,1.004982829,0,0,0,1.052763343,0,3.243932724
7/27/1994,1.044741511,1.13418293,0,1.004982829,0,0,0,1.052763343,0,3.243932724
8/3/1994,1.044741511,1.13418293,0,1.004982829,0,0,0,1.052763343,0,1.59696579
8/10/1994,1.044741511,1.13418293,0,1.004982829,0,0,0,0,0,1.59696579
8/17/1994,1.359742045,2.598365784,2.165619135,1.004982829,0,0,0,0,0,3.033931732
8/24/1994,2.98448348,3.7625494,3.451239109,0,0,0,1.022480845,0,0,3.033931732
8/31/1994,4.059223652,4.986732483,4.846857548,0,0,1.173245668,1.022480845,0,0,3.033931732
9/7/1994,4.059223652,4.986732483,4.846857548,0,0,1.173245668,1.022480845,0,0,3.033931732
9/14/1994,4.059223652,4.986732483,4.846857548,0,0,2.246492863,1.022480845,0,0,3.033931732
9/21/1994,4.059223652,4.986732483,4.846857548,0,0,2.246492863,1.022480845,0,0,4.470897675
9/28/1994,4.059223652,4.986732483,4.846857548,1.074984431,0,2.246492863,1.022480845,0,0,4.470897675
10/5/1994,5.416131496,6.30735302,6.169584751,1.074984431,0,2.246492863,1.022480845,0,0,4.470897675
10/12/1994,6.960873127,6.443791389,7.442312717,2.162040472,1.409410238,3.330308676,1.022480845,1.062763572,0,3.890897751
10/19/1994,8.13778019,7.584411621,8.585040092,3.417023182,2.718820095,4.65355587,1.022480845,1.062763572,0,3.890897751
10/26/1994,9.174688339,8.585032463,9.587767601,3.417023182,2.718820095,4.65355587,1.022480845,1.062763572,0,3.890897751
11/2/1994,10.49159908,9.865655899,10.8704977,3.417023182,2.718820095,4.65355587,1.022480845,1.062763572,0,3.890897751
11/9/1994,10.46876431,9.702093124,10.00760555,3.417023182,2.718820095,4.65355587,1.022480845,1.062763572,0,2.453931808
11/16/1994,10.25093365,9.908533096,10.09471607,3.417023182,2.718820095,4.65355587,0,1.062763572,0,2.453931808
11/23/1994,10.36310291,9.834972382,9.851826668,3.417023182,2.718820095,3.480310202,0,1.062763572,0,2.453931808
11/30/1994,12.44784355,11.89915562,11.73744678,3.417023182,2.718820095,3.480310202,0,1.062763572,1.012432456,2.453931808
12/7/1994,13.63475323,13.04977798,12.89017582,3.417023182,2.718820095,2.407063007,0,1.062763572,1.012432456,2.453931808
12/14/1994,14.86166382,14.24040127,12.89017582,3.417023182,2.718820095,2.407063007,0,1.062763572,1.012432456,1.016965866
12/21/1994,16.25857162,15.60102272,14.25290394,2.34203887,2.718820095,2.407063007,0,1.062763572,1.012432456,1.016965866
12/28/1994,16.08857346,15.43102455,14.08290577,2.34203887,2.718820095,2.407063007,0,1.062763572,1.012432456,1.016965866
1/4/1995,15.63074017,15.21102333,13.86290455,1.254982829,1.309409857,1.323247194,0,0,1.012432456,0
1/11/1995,14.45383358,14.0704031,12.72017765,0,0,0,0,0,1.012432456,0
1/18/1995,13.41692448,13.06978226,11.71745014,0,0,0,0,0,1.012432456,0
1/25/1995,14.14475536,13.98334122,11.79533863,0,1.079410315,0,0,0,1.012432456,2.09696579
2/1/1995,12.80784893,12.68272114,10.49261189,0,1.079410315,0,0,0,1.012432456,2.09696579
2/8/1995,11.40093803,11.31209755,9.11988163,0,1.079410315,0,0,0,1.012432456,2.09696579
2/15/1995,10.21402836,10.16147518,7.967152119,0,1.079410315,0,0,0,1.012432456,2.09696579
2/22/1995,8.12928772,8.097291946,6.081532001,1.394984126,2.748820782,0,0,0,0,2.09696579
3/1/1995,8.357117653,6.946669579,6.344421864,1.394984126,2.748820782,0,0,0,0,2.09696579
3/8/1995,7.130207539,5.756046295,6.344421864,1.394984126,2.748820782,0,0,0,0,2.09696579
3/15/1995,5.733299255,4.395424843,4.981693745,1.394984126,2.748820782,0,0,0,0,2.09696579
3/22/1995,4.54638958,3.244802475,3.82896471,1.394984126,2.748820782,0,0,0,0,2.09696579
3/29/1995,3.459482193,2.194182396,2.776237726,1.394984126,2.748820782,0,0,0,0,2.09696579
4/5/1995,3.459482193,2.194182396,2.776237726,1.394984126,2.748820782,0,0,0,0,2.09696579
4/12/1995,3.459482193,2.194182396,2.776237726,1.394984126,2.748820782,0,0,0,0,2.09696579
4/19/1995,1.414740443,0,1.415619016,1.394984126,1.669410467,0,0,0,0,0
4/26/1995,1.414740443,0,1.415619016,1.394984126,1.669410467,0,1.062481761,0,0,0
5/3/1995,1.414740443,0,1.415619016,1.394984126,1.669410467,0,1.062481761,0,0,0
5/10/1995,1.414740443,0,1.415619016,1.394984126,1.669410467,0,1.062481761,0,0,0
5/17/1995,1.414740443,0,1.415619016,1.404984355,1.50941062,0,1.062481761,0,0,0
5/24/1995,0,0,0,1.404984355,2.638820171,0,1.062481761,0,0,0
5/31/1995,0,0,0,1.404984355,2.638820171,0,1.062481761,0,0,0
6/7/1995,0,0,0,1.404984355,2.638820171,0,1.062481761,0,0,0
6/14/1995,0,0,0,1.404984355,2.638820171,0,1.062481761,0,0,0
6/21/1995,0,0,0,1.404984355,2.638820171,0,1.062481761,0,0,0
6/28/1995,0,0,0,1.404984355,2.638820171,0,1.062481761,0,0,0
7/5/1995,0,0,0,1.404984355,2.638820171,0,1.062481761,0,0,0
7/12/1995,0,0,0,1.404984355,2.638820171,0,1.062481761,0,0,0
7/19/1995,0,0,0,1.404984355,2.638820171,0,0,0,0,0
7/26/1995,0,0,0,1.404984355,2.638820171,0,0,0,0,0
8/2/1995,0,0,0,1.404984355,2.638820171,0,0,0,0,0
8/9/1995,0,0,0,0,1.129409552,0,0,0,0,0
8/16/1995,0,0,0,0,0,0,0,0,0,0
8/23/1995,0,0,0,0,0,0,0,0,0,0
8/30/1995,0,0,0,0,0,0,0,0,0,0
9/6/1995,0,0,0,0,0,0,0,0,0,0
9/13/1995,0,0,0,0,0,0,0,0,0,0
9/20/1995,0,0,0,0,0,0,0,0,0,0
9/27/1995,0,0,0,0,0,0,0,0,0,0
10/4/1995,0,0,0,0,0,0,0,0,0,0
10/11/1995,0,0,0,0,0,0,0,0,0,0
10/18/1995,0,0,0,0,0,0,0,0,0,0
10/25/1995,0,0,0,0,0,0,0,0,0,0
11/1/1995,0,0,0,0,0,0,0,0,0,0
11/8/1995,0,0,0,0,0,0,0,0,0,0
11/15/1995,0,0,0,0,0,0,0,0,0,0
11/22/1995,0,0,0,0,0,0,0,0,0,0
11/29/1995,0,0,0,0,0,0,0,0,0,0
12/6/1995,0,0,0,0,0,0,0,0,0,0
12/13/1995,0,0,0,0,0,0,0,0,0,0
12/20/1995,0,0,0,0,0,0,0,0,0,0
12/27/1995,0,0,0,0,0,0,0,0,0,0
1/3/1996,0,0,0,0,0,0,0,0,0,0
1/10/1996,0,0,0,0,0,0,0,0,0,0
1/17/1996,0,0,0,0,0,0,0,0,0,0
1/24/1996,0,0,0,0,0,0,0,0,0,0
1/31/1996,0,0,0,0,0,0,0,0,0,0
2/7/1996,0,0,0,0,0,0,0,0,0,0
2/14/1996,0,0,0,0,0,0,0,0,0,0
2/21/1996,0,0,0,0,0,0,0,0,0,0
2/28/1996,0,0,0,0,0,0,0,0,0,0
3/6/1996,0,0,0,0,0,0,0,0,0,0
3/13/1996,0,0,0,0,0,0,0,0,0,0
3/20/1996,0,0,0,0,0,0,0,0,0,0
3/27/1996,0,0,0,0,0,0,0,0,0,0
4/3/1996,0,0,0,0,0,0,0,0,0,0
4/10/1996,0,0,0,0,0,0,0,0,0,0
4/17/1996,0,0,0,0,0,0,0,0,0,0
4/24/1996,0,0,0,0,0,0,0,0,0,0
5/1/1996,0,0,0,0,0,0,0,0,0,0
5/8/1996,0,0,0,0,0,0,0,0,0,0
5/15/1996,0,0,0,0,0,0,1.097481608,0,0,0
5/22/1996,0,0,0,0,0,0,1.097481608,0,0,0
5/29/1996,0,0,0,0,0,0,1.097481608,0,0,0
6/5/1996,0,0,0,0,0,0,1.097481608,0,0,0
6/12/1996,0,0,0,0,0,0,1.097481608,0,0,0
6/19/1996,0,0,0,0,0,0,1.097481608,0,0,0
6/26/1996,0,0,0,0,0,0,1.097481608,0,0,0
7/3/1996,0,0,0,0,0,0,1.097481608,0,0,0
7/10/1996,0,0,0,0,0,0,1.097481608,0,0,0
7/17/1996,0,0,0,0,0,0,1.097481608,0,0,0
7/24/1996,0,0,0,0,0,0,1.097481608,0,0,0
7/31/1996,0,0,0,0,0,0,1.097481608,0,0,0
8/7/1996,0,0,0,0,0,0,0,0,0,0
8/14/1996,0,0,0,0,0,0,0,0,0,0
8/21/1996,0,0,0,0,0,0,0,0,0,0
8/28/1996,0,0,0,0,0,0,0,0,0,0
9/4/1996,0,0,0,0,0,0,0,0,0,0
9/11/1996,0,0,0,0,0,0,0,0,0,0
9/18/1996,0,0,0,0,0,0,0,0,0,0
9/25/1996,0,0,0,0,0,0,0,0,0,0
10/2/1996,0,0,0,0,0,0,0,0,0,0
10/9/1996,0,0,0,0,0,0,0,0,0,0
10/16/1996,0,0,0,0,0,0,0,0,0,0
10/23/1996,0,0,0,0,0,0,0,0,0,0
10/30/1996,0,0,0,0,0,0,0,0,0,0
11/6/1996,0,0,0,0,0,0,0,0,0,0
11/13/1996,0,0,0,0,0,0,0,0,0,0
11/20/1996,0,0,0,0,0,0,0,0,0,0
11/27/1996,0,0,0,0,0,0,0,0,0,0
12/4/1996,0,0,0,0,0,0,0,0,0,0
12/11/1996,0,0,0,0,0,0,0,0,0,0
12/18/1996,0,0,0,0,0,0,0,0,0,0
12/25/1996,0,0,0,0,0,0,0,0,0,0
1/1/1997,0,0,0,0,0,0,0,0,0,0
1/8/1997,0,0,0,0,0,0,0,0,0,0
1/15/1997,0,0,0,0,0,0,0,0,0,0
1/22/1997,0,0,0,0,0,0,0,0,0,0
1/29/1997,0,0,0,0,0,0,0,0,0,0
2/5/1997,0,0,0,0,0,0,0,0,0,0
2/12/1997,0,0,0,0,0,0,0,0,0,0
2/19/1997,0,0,0,0,0,0,0,0,0,0
2/26/1997,0,0,0,0,0,0,0,0,0,0
3/5/1997,0,0,0,0,0,0,0,0,0,0
3/12/1997,0,0,0,0,0,0,0,0,0,0
3/19/1997,0,0,0,0,0,0,0,0,0,0
3/26/1997,0,0,0,0,0,0,0,0,0,0
4/2/1997,0,0,0,0,0,0,0,0,0,0
4/9/1997,0,0,0,0,0,0,0,0,0,0
4/16/1997,0,0,0,0,0,0,0,0,0,0
4/23/1997,0,1.214182854,0,0,0,0,0,0,0,0
4/30/1997,0,1.214182854,0,0,0,0,0,0,0,0
5/7/1997,0,1.214182854,0,0,0,0,0,0,0,0
5/14/1997,0,2.448366165,1.075618863,0,0,0,0,0,0,1.476966858
5/21/1997,0,2.448366165,1.075618863,0,0,0,0,0,0,1.476966858
5/28/1997,0,2.448366165,1.075618863,0,0,0,0,0,0,1.476966858
6/4/1997,0,2.448366165,1.075618863,0,0,0,1.692480922,1.272764564,0,1.476966858
6/11/1997,0,2.448366165,1.075618863,0,0,0,1.692480922,1.272764564,0,1.476966858
6/18/1997,0,2.448366165,1.075618863,0,0,0,1.692480922,1.272764564,0,1.476966858
6/25/1997,0,2.448366165,1.075618863,0,0,0,1.692480922,1.272764564,0,1.476966858
7/2/1997,0,2.448366165,1.075618863,0,0,0,1.692480922,1.272764564,0,1.476966858
7/9/1997,0,2.448366165,1.075618863,0,0,0,1.692480922,1.272764564,0,1.476966858
7/16/1997,0,1.234183311,1.075618863,0,0,0,1.692480922,1.272764564,0,1.476966858
7/23/1997,1.464741588,2.524805069,2.368347406,0,0,0,1.692480922,1.272764564,0,1.476966858
7/30/1997,1.464741588,2.524805069,2.368347406,0,0,0,1.692480922,1.272764564,0,1.476966858
8/6/1997,2.471650839,1.290621758,1.292728543,0,0,0,1.692480922,1.272764564,0,0
8/13/1997,4.016392231,1.290621758,1.292728543,0,0,0,1.692480922,1.272764564,0,0
8/20/1997,5.063302517,1.290621758,2.305458307,0,0,0,1.692480922,1.272764564,0,0
8/27/1997,5.063302517,1.290621758,2.305458307,0,0,0,0,0,0,0
9/3/1997,5.063302517,2.434804916,3.721077442,0,0,0,0,0,0,0
9/10/1997,6.074711323,3.628987312,3.721077442,0,0,0,0,0,0,1.016965866
9/17/1997,6.074711323,3.628987312,4.97169733,0,0,0,0,0,0,1.016965866
9/24/1997,6.074711323,3.628987312,6.747316837,0,0,0,0,0,0,1.016965866
10/1/1997,6.074711323,3.628987312,6.747316837,0,0,0,0,0,0,1.016965866
10/8/1997,7.151620388,4.66960907,7.790045261,0,0,0,0,0,0,1.016965866
10/15/1997,5.686878681,3.378987312,6.497316837,0,0,0,0,0,0,1.016965866
10/22/1997,5.686878681,3.378987312,6.497316837,0,0,0,0,0,0,1.016965866
10/29/1997,4.679969311,3.378987312,6.497316837,0,0,0,0,0,0,1.016965866
11/5/1997,4.269969463,3.378987312,7.525436878,1.414982677,1.719409704,1.308245897,0,1.022764564,0,2.253932953
11/12/1997,4.479968548,4.599609375,6.512707233,1.414982677,1.719409704,2.851492405,1.162482142,1.022764564,0,2.253932953
11/19/1997,5.736877918,5.820231438,7.735435963,1.414982677,1.719409704,2.851492405,1.162482142,1.022764564,0,2.253932953
11/26/1997,6.833787441,5.736670494,7.382545948,1.414982677,2.768819332,2.851492405,1.162482142,1.022764564,0,2.253932953
12/3/1997,5.822378635,4.542488098,7.382545948,1.414982677,2.768819332,2.851492405,1.162482142,1.022764564,0,1.236967087
12/10/1997,5.822378635,4.542488098,6.13192606,1.414982677,2.768819332,2.851492405,1.162482142,1.022764564,0,1.236967087
12/17/1997,5.822378635,4.542488098,4.356306553,1.414982677,2.768819332,2.851492405,1.162482142,1.022764564,0,1.236967087
12/24/1997,5.822378635,4.542488098,4.356306553,1.414982677,2.768819332,2.851492405,1.162482142,1.022764564,0,1.236967087
12/31/1997,4.74546957,3.501866341,3.313578129,1.414982677,2.768819332,2.851492405,1.162482142,1.022764564,0,1.236967087
1/7/1998,4.74546957,3.501866341,3.313578129,1.414982677,2.768819332,2.851492405,1.162482142,1.022764564,0,1.236967087
1/14/1998,4.74546957,3.501866341,3.313578129,1.414982677,2.768819332,2.851492405,1.162482142,1.022764564,0,1.236967087
1/21/1998,4.74546957,3.501866341,3.313578129,1.414982677,2.768819332,2.851492405,1.162482142,1.022764564,0,1.236967087
1/28/1998,3.610727787,3.501866341,2.28545785,0,1.049409628,1.543246508,1.162482142,0,0,0
2/4/1998,2.353818655,2.281244278,2.28545785,0,1.049409628,0,0,0,0,0
2/11/1998,1.096909404,1.060622215,1.062729001,0,1.049409628,0,0,0,0,0
2/18/1998,0,0,0,0,0,0,0,0,0,0
2/25/1998,0,0,0,0,0,0,0,0,0,0
3/4/1998,0,0,0,0,0,0,0,0,0,0
3/11/1998,0,0,0,0,0,0,0,0,0,0
3/18/1998,0,0,0,0,0,0,0,0,0,0
3/25/1998,0,0,0,0,0,0,0,0,0,0
4/1/1998,0,0,0,0,0,0,0,0,0,0
4/8/1998,0,0,0,0,0,0,0,0,0,0
4/15/1998,0,0,0,0,0,0,0,0,0,0
4/22/1998,0,0,0,0,0,0,0,0,0,0
4/29/1998,0,0,0,0,0,0,0,0,0,0
5/6/1998,0,0,0,0,0,0,0,0,0,0
5/13/1998,0,0,0,0,0,0,0,0,0,0
5/20/1998,0,0,0,0,0,0,0,0,0,0
5/27/1998,0,0,0,0,0,0,0,0,0,0
6/3/1998,0,1.02418232,1.310619473,0,0,0,0,0,0,0
6/10/1998,0,1.02418232,1.310619473,0,0,0,0,0,0,0
6/17/1998,0,1.02418232,1.310619473,0,0,0,0,0,1.072431922,0
6/24/1998,0,1.02418232,1.310619473,0,0,0,0,0,1.072431922,0
7/1/1998,0,1.02418232,1.310619473,0,0,0,0,0,1.072431922,0
7/8/1998,0,1.02418232,1.310619473,0,0,0,0,0,1.072431922,0
7/15/1998,0,1.02418232,1.310619473,0,0,0,0,0,1.072431922,0
7/22/1998,0,1.02418232,1.310619473,0,0,0,0,0,1.072431922,0
7/29/1998,0,1.02418232,1.310619473,0,0,0,0,0,1.072431922,0
8/5/1998,0,1.02418232,1.310619473,0,0,0,0,0,1.072431922,0
8/12/1998,0,1.02418232,1.310619473,0,0,0,0,0,1.072431922,0
8/19/1998,0,1.02418232,1.310619473,0,0,0,0,0,1.072431922,0
8/26/1998,0,0,0,0,0,0,0,0,1.072431922,0
9/2/1998,0,0,0,0,0,0,0,0,1.072431922,0
9/9/1998,0,0,0,0,0,0,0,0,0,0
9/16/1998,0,0,0,0,0,0,0,0,0,0
9/23/1998,0,0,0,0,0,0,0,0,0,0
9/30/1998,0,0,0,0,0,0,0,0,0,0
10/7/1998,0,0,0,0,0,0,0,0,0,0
10/14/1998,0,0,0,0,0,0,0,0,0,0
10/21/1998,0,0,0,0,0,0,0,0,0,0
10/28/1998,0,0,0,0,0,0,0,0,0,0
11/4/1998,0,0,0,0,0,0,0,0,0,0
11/11/1998,0,0,0,0,0,0,0,0,0,0
11/18/1998,0,0,0,0,0,0,0,0,0,0
11/25/1998,0,0,0,0,0,0,0,0,0,0
12/2/1998,0,0,0,0,0,0,0,0,0,0
12/9/1998,0,0,0,0,0,0,0,0,0,0
12/16/1998,0,0,0,0,0,0,0,0,0,0
12/23/1998,0,0,0,0,0,0,0,0,0,0
12/30/1998,0,0,0,0,0,0,0,0,0,0
1/6/1999,0,0,0,0,0,0,0,0,0,0
1/13/1999,0,0,0,0,0,0,0,0,0,0
1/20/1999,0,0,0,0,0,0,0,0,0,0
1/27/1999,0,0,0,0,0,0,0,0,0,0
2/3/1999,0,0,0,0,0,0,0,0,0,0
2/10/1999,0,0,0,0,0,0,0,0,0,0
2/17/1999,0,0,0,0,0,0,0,0,0,0
2/24/1999,0,0,0,0,0,0,0,0,0,0
3/3/1999,0,0,0,0,0,0,0,0,0,0
3/10/1999,0,0,0,0,0,0,0,0,0,0
3/17/1999,0,0,0,0,0,0,0,0,0,0
3/24/1999,0,0,0,0,0,0,0,0,0,0
3/31/1999,0,0,0,0,0,0,0,0,0,0
4/7/1999,0,0,0,0,0,0,0,0,0,0
4/14/1999,0,0,0,0,0,0,0,0,0,0
4/21/1999,0,0,0,0,0,0,0,0,0,0
4/28/1999,0,0,0,0,0,0,0,0,0,0
5/5/1999,0,0,0,0,0,0,0,0,0,0
5/12/1999,0,0,0,0,0,0,0,0,0,0
5/19/1999,0,0,0,0,0,0,0,0,0,0
5/26/1999,0,0,0,0,0,0,0,0,0,0
6/2/1999,0,0,0,0,0,0,0,0,0,0
6/9/1999,0,0,0,0,0,0,0,0,0,0
6/16/1999,0,0,0,0,0,0,0,0,0,0
6/23/1999,0,0,0,0,0,0,0,0,0,0
6/30/1999,0,0,0,0,0,0,0,0,0,0
7/7/1999,0,0,0,0,0,0,0,0,0,0
7/14/1999,0,0,0,0,0,0,0,0,0,0
7/21/1999,0,0,0,0,0,0,0,0,0,0
7/28/1999,0,0,0,0,0,0,0,0,0,0
8/4/1999,0,0,0,0,0,0,0,0,0,0
8/11/1999,0,0,0,0,0,0,0,0,0,0
8/18/1999,0,0,0,0,0,0,0,0,0,0
8/25/1999,0,0,0,0,0,0,0,0,0,0
9/1/1999,0,0,0,0,0,0,0,0,0,0
9/8/1999,0,0,0,0,0,0,0,0,0,0
9/15/1999,0,0,0,0,0,0,0,0,0,0
9/22/1999,0,0,0,0,0,0,0,0,0,0
9/29/1999,0,0,0,0,0,0,0,0,0,0
10/6/1999,0,0,0,0,0,0,0,0,0,0
10/13/1999,0,0,0,0,0,0,0,0,0,0
10/20/1999,0,0,0,0,0,0,0,0,0,0
10/27/1999,0,0,0,0,0,0,0,0,0,0
11/3/1999,0,0,0,0,0,0,0,0,0,0
11/10/1999,0,0,0,0,0,0,0,0,0,0
11/17/1999,0,0,0,0,0,0,0,0,0,0
11/24/1999,0,0,0,0,0,0,0,0,0,0
12/1/1999,0,0,0,0,0,0,0,0,0,0
12/8/1999,0,0,0,0,0,0,0,0,0,0
12/15/1999,0,0,0,0,0,0,0,0,0,0
12/22/1999,0,0,0,0,0,0,0,0,0,0
12/29/1999,0,0,0,0,0,0,0,0,0,0
1/5/2000,0,0,0,0,0,0,0,0,0,0
1/12/2000,0,0,0,0,0,0,0,0,0,0
1/19/2000,0,0,0,0,0,0,0,0,0,0
1/26/2000,0,0,0,0,0,0,0,0,0,0
2/2/2000,0,0,0,0,0,0,0,0,0,0
2/9/2000,0,0,0,0,0,0,0,0,0,0
2/16/2000,0,0,0,0,0,0,0,0,0,0
2/23/2000,0,0,0,0,0,0,0,0,0,0
3/1/2000,0,0,0,0,0,0,0,0,0,0
3/8/2000,0,0,0,0,0,0,0,0,0,0
3/15/2000,0,0,0,0,0,0,0,0,0,0
3/22/2000,0,0,0,0,0,0,0,0,0,0
3/29/2000,0,0,0,0,0,0,0,0,0,0
4/5/2000,0,0,0,0,0,0,0,0,0,0
4/12/2000,0,0,0,0,0,0,0,0,0,0
4/19/2000,0,0,0,0,0,0,0,0,0,0
4/26/2000,0,0,0,0,0,0,0,0,0,0
5/3/2000,0,0,0,0,0,0,0,0,0,0
5/10/2000,0,0,0,0,0,0,0,0,0,0
5/17/2000,0,0,0,0,0,0,0,0,0,0
5/24/2000,0,0,0,0,0,0,0,0,0,0
5/31/2000,0,0,0,0,0,0,0,0,0,0
6/7/2000,0,0,0,0,0,0,0,0,0,0
6/14/2000,0,0,0,0,0,0,0,0,0,0
6/21/2000,0,0,0,0,0,0,0,0,0,0
6/28/2000,0,0,0,0,0,0,0,0,0,0
7/5/2000,0,0,0,0,0,0,0,0,0,0
7/12/2000,0,0,0,0,0,0,0,0,0,0
7/19/2000,0,0,0,0,0,0,0,0,0,0
7/26/2000,0,0,0,0,0,0,0,0,0,0
8/2/2000,0,0,0,0,0,0,0,0,0,0
8/9/2000,0,0,0,0,0,0,0,0,0,0
8/16/2000,0,0,0,0,0,0,0,0,0,0
8/23/2000,0,0,0,0,0,0,0,0,0,0
8/30/2000,0,0,0,0,0,0,0,0,0,0
9/6/2000,0,0,0,0,0,0,0,0,0,0
9/13/2000,0,0,0,0,0,0,0,0,0,0
9/20/2000,0,0,0,0,0,0,0,0,0,0
9/27/2000,0,0,0,0,0,0,0,0,0,0
10/4/2000,0,0,0,0,0,0,0,0,0,0
10/11/2000,0,0,0,0,0,0,0,0,0,0
10/18/2000,0,0,0,0,0,0,0,0,0,0
10/25/2000,0,0,0,0,0,0,0,0,0,0
11/1/2000,0,0,0,0,0,0,0,0,0,0
11/8/2000,0,0,0,0,0,0,0,0,0,0
11/15/2000,0,0,0,0,0,0,0,0,0,0
11/22/2000,0,0,0,0,0,0,0,0,0,0
11/29/2000,0,0,0,0,0,0,0,0,0,0
12/6/2000,0,0,0,0,0,0,0,0,0,0
12/13/2000,0,0,0,0,0,0,0,0,0,0
12/20/2000,0,0,0,0,0,0,0,0,0,0
12/27/2000,0,0,0,0,0,0,0,0,0,0
1/3/2001,0,0,0,0,0,0,0,0,0,0
1/10/2001,0,0,0,0,0,0,0,0,0,0
1/17/2001,0,0,0,0,0,0,0,0,0,0
1/24/2001,0,0,0,0,0,0,0,0,0,0
1/31/2001,0,0,0,0,0,0,0,0,0,0
2/7/2001,0,0,0,0,0,0,0,0,0,0
2/14/2001,0,0,0,0,0,0,0,0,0,0
2/21/2001,0,0,0,0,0,0,0,0,0,0
2/28/2001,0,0,0,0,0,0,0,0,0,0
3/7/2001,0,0,0,0,0,0,0,0,0,0
3/14/2001,0,0,0,0,0,0,0,0,0,0
3/21/2001,0,0,0,0,0,0,0,0,0,0
3/28/2001,0,0,0,0,0,0,0,0,0,0
4/4/2001,0,0,0,0,0,0,0,0,0,0
4/11/2001,0,0,0,0,0,0,0,0,0,0
4/18/2001,0,0,0,0,0,0,0,0,0,0
4/25/2001,0,0,0,0,0,0,0,0,0,0
5/2/2001,0,0,0,0,0,0,0,0,0,0
5/9/2001,0,0,0,0,0,0,0,0,0,0
5/16/2001,0,0,0,0,0,0,0,0,0,0
5/23/2001,0,0,0,0,0,0,0,0,0,0
5/30/2001,0,0,0,0,0,0,0,0,0,0
6/6/2001,0,0,0,0,0,0,0,0,0,0
6/13/2001,0,0,0,0,0,0,0,0,0,0
6/20/2001,0,0,0,0,0,0,0,0,0,0
6/27/2001,0,0,0,0,0,0,0,0,0,0
7/4/2001,0,0,0,0,0,0,0,0,0,0
7/11/2001,0,0,0,0,0,0,0,0,0,0
7/18/2001,0,0,0,0,0,0,0,0,0,0
7/25/2001,0,0,0,0,0,0,0,0,0,0
8/1/2001,0,0,0,0,0,0,0,0,0,0
8/8/2001,0,0,0,0,0,0,0,0,0,0
8/15/2001,0,0,0,0,0,0,0,0,0,0
8/22/2001,0,0,0,0,0,0,0,0,0,0
8/29/2001,0,0,0,0,0,0,0,0,0,0
9/5/2001,0,0,0,0,0,0,0,0,0,0
9/12/2001,0,0,0,0,0,0,0,0,0,0
9/19/2001,0,0,0,0,0,0,0,0,0,0
9/26/2001,0,0,0,0,0,0,0,0,0,0
10/3/2001,0,0,0,0,0,0,0,0,0,0
10/10/2001,0,0,0,0,0,0,0,0,0,0
10/17/2001,0,0,0,0,0,0,0,0,0,0
10/24/2001,0,0,0,0,0,0,0,0,0,0
10/31/2001,0,0,0,0,0,0,0,0,0,0
11/7/2001,0,0,0,0,0,0,0,0,0,0
11/14/2001,0,0,0,0,0,0,0,0,0,0
11/21/2001,0,0,0,0,0,0,0,0,0,0
11/28/2001,0,0,0,0,0,0,0,0,0,0
12/5/2001,0,0,0,0,0,0,0,0,0,0
12/12/2001,0,0,0,0,0,0,0,0,0,0
12/19/2001,0,0,0,0,0,0,0,0,0,0
12/26/2001,0,0,0,0,0,0,0,0,0,0
1/2/2002,0,0,0,0,0,0,0,0,0,0
1/9/2002,0,0,0,0,0,0,0,0,0,0
1/16/2002,0,1.064183235,1.125620008,0,0,0,1.782481074,1.522764564,1.732431769,0
1/23/2002,0,1.064183235,1.125620008,0,0,0,1.782481074,1.522764564,1.732431769,0
1/30/2002,0,1.064183235,1.125620008,0,0,0,1.782481074,1.522764564,1.732431769,0
2/6/2002,0,1.064183235,1.125620008,0,0,0,1.782481074,1.522764564,1.732431769,0
2/13/2002,0,1.064183235,1.125620008,0,0,0,1.782481074,1.522764564,1.732431769,0
2/20/2002,0,1.064183235,1.125620008,0,0,0,1.782481074,1.522764564,1.732431769,0
